"d18O.accept","D17O.accept","avg.D17O","avg.D17O.resid","n","SD"
0,0,0,0,10,16
-55.5,0,0,0,7,18
NA,NA,NA,NA,NA,NA
-2.27,12,34,22,3,8
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,-114,-81,33,1,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-23.2,-100,-94,6,2,18
-2.2,-155,-121,34,2,14
NA,NA,NA,NA,NA,NA
