"d18O.accept","D17O.accept","avg.D17O","avg.D17O.resid","n","SD"
0,0,0,0,8,12
-55.5,0,0,0,5,8
NA,NA,NA,NA,NA,NA
-2.27,12,14,2,2,8
-29.83,20,15,-5,7,19
-19.8,40,27,-13,1,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,-67,-68,-1,10,7
-2.32,-100,-100,0,4,7
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-2.2,-102,-103,-1,5,6
NA,NA,NA,NA,NA,NA
