"d18O.accept","D17O.accept","avg.D17O","avg.D17O.resid","n","SD"
0,0,0,0,11,6
-55.5,0,0,0,17,12
NA,NA,NA,NA,NA,NA
-2.27,12,19,7,6,6
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,-67,-73,-6,6,21
-2.32,-100,-100,0,8,13
NA,NA,-228,NA,5,13
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
