"d18O.accept","D17O.accept","avg.D17O","avg.D17O.resid","n","SD"
0,0,0,0,11,7
-55.5,0,0,0,11,7
NA,NA,NA,NA,NA,NA
-2.27,12,19,7,4,4
-29.83,20,6,-14,3,9
-19.8,40,36,-4,5,6
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,-67,-53,14,6,8
-2.32,-100,-100,0,16,10
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
