"d18O.accept","D17O.accept","avg.D17O","avg.D17O.resid","n","SD"
0,0,0,0,8,7
-55.5,0,0,0,8,11
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-29.83,20,22,2,2,8
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,-67,-68,-1,7,4
-2.32,-100,-103,-3,5,8
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,-100,-96,4,4,12
