"reactor.ID","IPL.num","User","Type.1","Type.2","sample.ID","group.num","rep.num","Date.Time","Data.File","IPL.ID","Name.full","flag.major","flag.analysis","primes","comments","version","d17O","d.17O","d17O.err","d18O","d.18O","d18O.err","CAP.17O","CAP17O.err","d33","d33.err","d34","d34.err","d35","d35.err","d36","d36.err","X33.mismatch.R2","X34.mismatch.R2","d.18O.prelim","test.d.18O.prelim","flag.d18O","flag","reactor.segment","d33.smow_ref","d34.smow_ref","d17O.slap","d18O.slap","dp17O.final","dp18O.final","D17O.final","D17O.per.meg","dp17O.final.2nd","dp18O.final.2nd","D17O.final.3rd","dp17O.final.2nd.type","dp18O.final.2nd.type","D17O.final.3rd.type"
"981-1103",984,NA,"WaterStd","SMOW","SMOW",1,1,"2013-05-30 00:00:00",NA,"JHU-17O-984",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW2-052013-4, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 345, O2.resid, 104, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.8173188405797,0.0226660492117896,-34.0400579710145,0.0125485926770939,NA,NA,NA,NA,-17.8173188405797,-34.0400579710145,-34.0400579710145,2.5457971014493,0,0,1,0.158010408963571,0.300515588159467,0.163145570990187,0.309959592574726,0.163132264198896,0.309911565024256,-0.000501042133911389,-0.501042133911389,0.163132264198896,0.309911565024256,-0.501042133911389,"no correction","no correction","no correction"
"981-1103",985,NA,"WaterStd","SMOW","SMOW",1,2,"2013-05-30 00:00:00",NA,"JHU-17O-985",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW2-052013-4, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 387, O2.resid, 120, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.0039275362319,0.0247061071519834,-34.3720869565218,0.0109902886683107,NA,NA,NA,NA,-18.0032324055899,-34.3719024918097,-34.3720869565218,0.3320289855073,0,0,1,-0.0320134891856894,-0.0433172675752269,-0.0330538918723486,-0.0446785562482801,-0.0330544381642809,-0.0446795543646583,-0.00946363345974132,-9.46363345974132,-0.0330544381642809,-0.0446795543646583,-9.46363345974132,"no correction","no correction","no correction"
"981-1103",987,NA,"Water","Mpala leaf, spatial","Grass, KLEE",1,1,"2013-05-31 00:00:00",NA,"JHU-17O-987",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, 95A, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 262, O2.resid, 45, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.5007971014493,0.0272669697350782,-25.7717101449275,0.0119337650600345,NA,NA,NA,NA,-13.4777793939538,-25.7621547666223,-25.7717101449275,0.874072463768101,0,0,1,4.55892764492338,8.87163550204551,4.70708770778162,9.15043556484766,4.6960440126385,9.10882397946318,-0.113415048518059,-113.415048518059,4.6960440126385,9.10882397946318,-113.415048518059,"no correction","no correction","no correction"
"981-1103",989,NA,"Water","Mpala leaf, spatial","Grass, KLEE",1,2,"2013-05-31 00:00:00",NA,"JHU-17O-989",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, 224A, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 318, O2.resid, 111, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.0001884057971,0.025311166660493,-24.8787971014493,0.0119712642584414,NA,NA,NA,NA,-12.9973710439265,-24.8764650097073,-24.8787971014493,0.892913043478199,0,0,1,5.06870092501965,9.79630033873291,5.23342805081574,10.1041589234367,5.21978125853072,10.0534531828449,-0.0884420220114119,-88.4420220114119,5.21978125853072,10.0534531828449,-88.4420220114119,"no correction","no correction","no correction"
"981-1103",991,NA,"WaterStd","SMOW","SMOW",2,3,"2013-05-31 00:00:00",NA,"JHU-17O-991",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW2-052013-4, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 332, O2.resid, 120, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.0836956521739,0.0311374109901796,-34.5542608695652,0.0150691076416325,NA,NA,NA,NA,-18.0829596248647,-34.5538945687493,-34.5542608695652,0.8041449275362,0,0,1,-0.107869489929358,-0.223220812138214,-0.111375128020854,-0.230235750525677,-0.111381330690965,-0.230262258844984,0.0101971419791866,10.1971419791866,-0.111381330690965,-0.230262258844984,10.1971419791866,"no correction","no correction","no correction"
"981-1103",993,NA,"Water","Mpala leaf, spatial","grass, Hippo Pool",1,2,"2013-06-01 00:00:00",NA,"JHU-17O-993",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, 257A, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 365, O2.resid, 124, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.0243768115942,0.0272440503214897,-21.1448695652174,0.00967092830187181,NA,NA,NA,NA,-11.0240349667726,-21.1448369979865,-21.1448695652174,0.215000000000003,0,0,1,7.08609413282146,13.6718739490691,7.31638428741677,14.1015263299345,7.28974938312562,14.0030247425938,-0.103847680963916,-103.847680963916,7.28974938312562,14.0030247425938,-103.847680963916,"no correction","no correction","no correction"
"981-1103",995,NA,"Water","Mpala leaf, diurnal","grass, 15:58",1,1,"2013-06-01 00:00:00",NA,"JHU-17O-995",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, 35A, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 350, O2.resid, 110, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.8622608695652,0.0228766848777842,-24.5893623188406,0.00967861653715655,NA,NA,NA,NA,-12.8622608695652,-24.5893623188406,-24.5893623188406,1.8666231884058,0,0,1,5.21455409279126,10.1048645767849,5.38402128383693,10.4224201028168,5.36957925551188,10.3684811417104,-0.104978787311219,-104.978787311219,5.36957925551188,10.3684811417104,-104.978787311219,"no correction","no correction","no correction"
"981-1103",997,NA,"Water","leaf water","A. brevispica, 7",1,1,"2013-06-01 00:00:00",NA,"JHU-17O-997",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, 119A, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 401, O2.resid, 145, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.6355072463768,0.019815786330456,-33.722884057971,0.0138357340329988,NA,NA,NA,NA,-17.6355072463768,-33.722884057971,-33.722884057971,0.268188405797098,0,0,1,0.353898342289494,0.646474045648437,0.365399643631143,0.666790142323644,0.365332901439352,0.666567936547603,0.0133850309422177,13.3850309422177,0.365332901439352,0.666567936547603,13.3850309422177,"no correction","no correction","no correction"
"981-1103",998,NA,"Water","Mpala leaf, diurnal","grass, 6:06",1,1,"2013-06-01 00:00:00",NA,"JHU-17O-998",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, 104A, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 359, O2.resid, 115, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.0767536231884,0.027215591226301,-34.5234492753623,0.0117292197121294,NA,NA,NA,NA,-18.0767536231884,-34.5234492753623,-34.5234492753623,0.800565217391302,0,0,1,-0.0954282940343054,-0.182566349502977,-0.0985296071376887,-0.188303680539093,-0.0985344614983523,-0.188321411903134,0.000899243986502332,0.899243986502332,-0.0985344614983523,-0.188321411903134,0.899243986502332,"no correction","no correction","no correction"
"981-1103",1000,NA,"Water","Mpala leaf, seasonal","grass, June25",1,1,"2013-06-01 00:00:00",NA,"JHU-17O-1000",NA,NA,0,0,"session.name, June_2013_1, session.numeric, 2013_06_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, 211, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 379, O2.resid, 122, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.8488405797102,0.0284510018372174,-24.5690144927536,0.0102131586887055,NA,NA,NA,NA,-12.8488405797102,-24.5699835405739,-24.5690144927536,3.8623768115942,0,0,1,5.22822013973445,10.1259361514838,5.39813146206095,10.4441538729303,5.38361377258278,10.3899904985322,-0.102301210642227,-102.301210642227,5.38361377258278,10.3899904985322,-102.301210642227,"no correction","no correction","no correction"
