"reactor.ID","IPL.num","User","Type.1","Type.2","sample.ID","group.num","rep.num","Date.Time","Data.File","IPL.ID","Name.full","flag.major","flag.analysis","primes","comments","version","d17O","d.17O","d17O.err","d18O","d.18O","d18O.err","CAP.17O","CAP17O.err","d33","d33.err","d34","d34.err","d35","d35.err","d36","d36.err","X33.mismatch.R2","X34.mismatch.R2","d.18O.prelim","test.d.18O.prelim","flag.d18O","flag","reactor.segment","d33.smow_ref","d34.smow_ref","d17O.slap","d18O.slap","dp17O.final","dp18O.final","D17O.final","D17O.per.meg"
"1586-1671",1619,NA,"WaterStd","W-64444","W-64444",1,2,"2014-05-01 00:00:00",NA,"JHU-17O-1619",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, W-64444-S, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 345, O2.resid, 59, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.4094782608696,0.0319077755117376,-82.9122608695653,0.0240567051762825,NA,NA,NA,NA,-44.3594956904307,-82.8655520939683,-82.9122608695653,0.109043478261,0,0,1,-26.6848081031206,-49.9321585525383,-27.6597125511478,-51.7085468618978,-28.049445820937,-53.0933839580187,-0.0161390911031063,-16.1390911031063
"1586-1671",1621,NA,"WaterStd","SLAP","SLAP",1,2,"2014-05-01 00:00:00",NA,"JHU-17O-1621",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, SLAP2-051613, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 353, O2.resid, 62, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.5977826086957,0.041038314079728,-86.8807971014493,0.0393986337887,NA,NA,NA,NA,-46.5789262010733,-86.8608979723807,-86.8807971014493,0.00234782608688988,0,0,1,-28.9137019836886,-54.0434103888208,-29.9700369801369,-55.9660607447354,-30.4283182505868,-57.5931608819997,-0.0191293048909564,-19.1293048909564
"1586-1671",1622,NA,"WaterStd","SLAP","SLAP",1,3,"2014-05-01 00:00:00",NA,"JHU-17O-1622",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, SLAP2-051613, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 364, O2.resid, 60, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.6551304347826,0.0485746584388941,-86.9846956521739,0.0530608153713951,NA,NA,NA,NA,-46.6463466890192,-86.9748531895122,-86.9846956521739,0.103898550724594,0,0,1,-28.9721135198884,-54.1510453157799,-30.0305825270531,-56.0775248958152,-30.4907363601435,-57.7112400392955,-0.0192016193955098,-19.2016193955098
"1586-1671",1623,NA,"WaterStd","W-64444","W-64444",2,3,"2014-05-02 00:00:00",NA,"JHU-17O-1623",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, W-64444-S1L2, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 347, O2.resid, 87, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.8503333333333,0.0424321834941172,-83.7732028985507,0.0624128992394583,NA,NA,NA,NA,-44.8063573222709,-83.7732028985507,-83.7732028985507,3.2114927536232,0,0,1,-27.1307123496899,-50.8224600555041,-28.1219074913468,-52.6305217638818,-28.5249016171279,-54.0661053549959,0.0220020103099223,22.0020103099223
"1586-1671",1624,NA,"WaterStd","W-64444","W-64444",2,4,"2014-05-02 00:00:00",NA,"JHU-17O-1624",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, W-64444-S1L2, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 337, O2.resid, 84, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.6581304347826,0.0272849414639382,-83.3958115942029,0.0203262184804573,NA,NA,NA,NA,-44.6017481778401,-83.3958115942029,-83.3958115942029,0.377391304347796,0,0,1,-26.9349437664793,-50.4314964305691,-27.9189866864745,-52.225649202645,-28.3161309644926,-53.6388316450075,0.0051721440713699,5.1721440713699
"1586-1671",1626,NA,"Water","precipitaiton","USNIP06",1,2,"2014-05-02 00:00:00",NA,"JHU-17O-1626",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 3-62-WY06-31JAN06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, not primed, O2.yield, 374, O2.resid, 62, comments, not primed",NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.8091449275362,0.0551954482784263,-50.7614347826087,0.0519591123924746,NA,NA,NA,NA,-26.7842987829989,-50.7376330200605,-50.7614347826087,4.5645942028985,0,0,1,-8.75482977835851,-16.6234724809915,-9.07467927698185,-17.2148697494497,-9.11610498609939,-17.3647684347675,0.0524927474578476,52.4927474578476
"1586-1671",1627,NA,"Water","precipitaiton","USNIP06",1,3,"2014-05-02 00:00:00",NA,"JHU-17O-1627",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 4-76-WY95-17JAN06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 349, O2.resid, 60, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2991449275362,0.0576623731332861,-53.4906956521739,0.0500582908299756,NA,NA,NA,NA,-28.2734999556941,-53.4671872043341,-53.4906956521739,2.72926086956519,0,0,1,-10.2724717659831,-19.4508871846828,-10.6477668918911,-20.1428726626426,-10.7048599995139,-20.3485063769537,0.0391513675176967,39.1513675176967
"1586-1671",1628,NA,"Water","precipitaiton","USNIP06",1,4,"2014-05-02 00:00:00",NA,"JHU-17O-1628",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 4-56-WY95-24JAN06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 353, O2.resid, 60, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.4886956521739,0.0306446926351166,-53.8396376811594,0.0293923614599264,NA,NA,NA,NA,-28.4570418760774,-53.80610976513,-53.8396376811594,0.348942028985505,0,0,1,-10.4655389730267,-19.8123783981067,-10.8478876283507,-20.5172243007722,-10.9071549680332,-20.7306265411015,0.0386158456684349,38.6158456684349
"1586-1671",1629,NA,"Water","precipitaiton","USNIP06",1,5,"2014-05-02 00:00:00",NA,"JHU-17O-1629",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 3-69-WY99-14FEB06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 357, O2.resid, 59, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.0795507246377,0.0339807628241958,-58.5894782608696,0.0346094209784039,NA,NA,NA,NA,-31.0393196582227,-58.5427861890536,-58.5894782608696,4.7498405797102,0,0,1,-13.1044587326382,-24.7330399753937,-13.58321784749,-25.6129435153334,-13.6763137401232,-25.9466656895815,0.0235257439758527,23.5257439758527
"1586-1671",1632,NA,"WaterStd","USGS45","USGS45",4,5,"2014-05-03 00:00:00",NA,"JHU-17O-1632",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, USGS47-012113, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 344, O2.resid, 96, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.3434057971015,0.0596549684436851,-53.5761884057971,0.053505435502419,NA,NA,NA,NA,-28.3074845996489,-53.5416367839621,-53.5761884057971,4.1213623188406,0,0,1,-10.3143716904854,-19.5378002410828,-10.6911975908555,-20.232877741134,-10.7487590789335,-20.4403659041802,0.0437541184736254,43.7541184736254
"1586-1671",1633,NA,"Water","precipitaiton","USNIP06",1,8,"2014-05-03 00:00:00",NA,"JHU-17O-1633",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 1-46-OR10-17JAN06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 369, O2.resid, 68, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.9099565217391,0.0429190190881445,-49.0940144927536,0.0404658508002605,NA,NA,NA,NA,-25.8980355041844,-49.0812443545322,-49.0940144927536,4.4821739130435,0,0,1,-7.83576989905521,-14.8944237319032,-8.12204240657284,-15.4243082984629,-8.15520588518868,-15.5445004641871,0.0522903599021003,52.2903599021003
"1586-1671",1634,NA,"Water","precipitaiton","USNIP06",1,9,"2014-05-03 00:00:00",NA,"JHU-17O-1634",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 2-28-ID03-31JAN06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 341, O2.resid, 70, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.950463768116,0.0389994644420786,-47.3195217391304,0.0375494218235631,NA,NA,NA,NA,-24.9208097491777,-47.288976369541,-47.3195217391304,1.7744927536232,0,0,1,-6.85847381071147,-13.0561108668211,-7.10904172182039,-13.5205955472725,-7.13443136114969,-13.6128311294682,0.0531434752094926,53.1434752094926
"1586-1671",1636,NA,"Water","precipitaiton","USNIP06",1,11,"2014-05-03 00:00:00",NA,"JHU-17O-1636",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 4-75-MT97-17JAN06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 330, O2.resid, 103, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.1121014492754,0.0798948104269787,-56.8186811594203,0.0762915253858173,NA,NA,NA,NA,-30.0515415102394,-56.7612624894767,-56.8186811594203,2.7814492753623,0,0,1,-12.1158853921921,-22.896910122907,-12.5585279068016,-23.7114914396748,-12.6380527297042,-23.9971332178929,0.032433609343272,32.433609343272
"1586-1671",1637,NA,"Water","precipitaiton","USNIP06",1,12,"2014-05-04 00:00:00",NA,"JHU-17O-1637",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 4-61-MT05-17JAN06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 334, O2.resid, 99, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.209884057971,0.80860201685025,-53.3606956521739,1.44920342525674,NA,NA,NA,NA,-28.209884057971,-53.3606956521739,-53.3606956521739,3.4579855072464,0,0,1,-10.1751899470842,-19.3129025323043,-10.5469309729369,-19.9999790631955,-10.6029440415035,-20.2026859534335,0.0640741419093604,64.0741419093604
"1586-1671",1642,NA,"WaterStd","SMOW","SMOW",2,6,"2014-05-04 00:00:00",NA,"JHU-17O-1642",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW-052013-1, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 334, O2.resid, 67, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.2410434782609,0.0580442110359216,-34.7510579710145,0.0534010586086881,NA,NA,NA,NA,-18.2045679160775,-34.7164774747749,-34.7510579710145,0.283826086956502,0,0,1,-0.0213454374659028,-0.0339316733508621,-0.0221252730131617,-0.0351388278101282,-0.0221255177806149,-0.0351394451932166,-0.00357189071859654,-3.57189071859654
"1586-1671",1643,NA,"WaterStd","SMOW","SMOW",2,7,"2014-05-04 00:00:00",NA,"JHU-17O-1643",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW-052013-1, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 336, O2.resid, 74, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.1991304347826,0.0409482862686292,-34.6855507246377,0.0382089981055756,NA,NA,NA,NA,-18.169648182624,-34.6581954460504,-34.6855507246377,0.0655072463767965,0,0,1,0.0213454374660138,0.0339316733508621,0.0221252730132768,0.0351388278101282,0.0221250282530199,0.035138210455996,0.00357205313225404,3.57205313225404
"1586-1671",1644,NA,"Water","leaf water","Mapla leaf",1,1,"2014-05-05 00:00:00",NA,"JHU-17O-1644",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 281A, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 317, O2.resid, 83, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.2624927536232,0.0905536277878549,-34.9388695652174,0.0826735097063207,NA,NA,NA,NA,-18.3057663023584,-34.9794367033792,-34.9388695652174,0.253318840579702,0,0,1,-0.0399776599729895,-0.226811384005821,-0.0414382063025257,-0.234880434146196,-0.0414390648887251,-0.234908022875504,0.082592371189541,82.592371189541
"1586-1671",1648,NA,"Water","leaf water","Mapla leaf",1,5,"2014-05-05 00:00:00",NA,"JHU-17O-1648",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 233A, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 372, O2.resid, 70, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.6727536231884,0.0573506771581904,-24.1765652173913,0.044823010851462,NA,NA,NA,NA,-12.6601466514368,-24.1666298363925,-24.1765652173913,1.7098695652174,0,0,1,5.65351538117831,10.9225997728131,5.86006126566817,11.3111825841054,5.8429578919996,11.2476894977067,-0.0958221627895455,-95.8221627895455
"1586-1671",1650,NA,"Water","precipitaiton","USNIP97",1,1,"2014-05-05 00:00:00",NA,"JHU-17O-1650",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, NQ9015, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 333, O2.resid, 59, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.821347826087,0.0589001712988011,-33.9524492753623,0.0540964650992271,NA,NA,NA,NA,-17.7601731140066,-33.898080145383,-33.9524492753623,0.790739130434801,0,0,1,0.409355576598047,0.795089226642176,0.42431099883335,0.8233753502156,0.424221004377659,0.823036562685369,-0.010342300720216,-10.342300720216
"1586-1671",1652,NA,"WaterStd","USGS45","USGS45",5,6,"2014-05-06 00:00:00",NA,"JHU-17O-1652",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, USGS45-042414, replicate.set, NA, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 348, O2.resid, 90, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.5560289855073,0.0314034332211196,-37.2648985507246,0.0280714136190999,NA,NA,NA,NA,-19.5263980770649,-37.2273830668937,-37.2648985507246,2.8227681159421,0,0,1,-1.35431295955479,-2.6348219158856,-1.40379151391384,-2.7285584372839,-1.40477775231117,-2.73228773814505,0.0378701734294138,37.8701734294138
"1586-1671",1653,NA,"Water","precipitaiton","USNIP06",2,15,"2014-05-06 00:00:00",NA,"JHU-17O-1653",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 5-61-CO01-11JUL06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 368, O2.resid, 88, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.0558550724638,0.0649697385127963,-38.1746956521739,0.0632151564913842,NA,NA,NA,NA,-20.0223437757351,-38.1398351704076,-38.1746956521739,0.9097971014493,0,0,1,-1.86341820245084,-3.57734488688921,-1.93149643959176,-3.70461264017351,-1.93336418425548,-3.71149171236761,0.0263034398746183,26.3034398746182
"1586-1671",1654,NA,"Water","precipitaiton","Oregon precip",1,1,"2014-05-06 00:00:00",NA,"JHU-17O-1654",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, NSW10-0401, replicate.set, NA, project, Willamette OR Water, EPA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 346, O2.resid, 65, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.628768115942,0.0541115799631099,-39.2665072463768,0.0440573233507834,NA,NA,NA,NA,-20.6029329529918,-39.2439051407292,-39.2665072463768,1.09181159420289,0,0,1,-2.44696724434745,-4.70842950554218,-2.53636489867844,-4.87593676682527,-2.53958692143148,-4.88786292977335,0.0412047054888469,41.2047054888469
"1586-1671",1655,NA,"Water","precipitaiton","USNIP06",2,16,"2014-05-06 00:00:00",NA,"JHU-17O-1655",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 5-40-KS32-27JUN06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 338, O2.resid, 65, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.4739130434783,0.0278904048071538,-35.1616086956522,0.022429115394756,NA,NA,NA,NA,-18.4270325767638,-35.1180107503644,-35.1616086956522,4.1048985507246,0,0,1,-0.252107784824762,-0.455875643220582,-0.261318306401615,-0.472093891872635,-0.26135245597967,-0.472205363278704,-0.0120280241685143,-12.0280241685143
"1586-1671",1656,NA,"Water","precipitaiton","USNIP06",2,17,"2014-05-06 00:00:00",NA,"JHU-17O-1656",NA,NA,0,0,"session.name, April_2014_2, session.numeric, 2014_04_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, 6-30-SD99-25JUL06, replicate.set, NA, project, USNIP, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 352, O2.resid, 65, comments, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.0295072463768,0.0787525206297635,-30.498768115942,0.0738303191600881,NA,NA,NA,NA,-15.952887408783,-30.4271230456204,-30.498768115942,4.6628405797102,0,0,1,2.23767784170747,4.3746897097614,2.31942930391408,4.53032383179358,2.31674357986257,4.52009280306115,-0.0698654201537177,-69.8654201537177
