"d18O.accept","D17O.accept","avg.D17O","avg.D17O.resid","n","SD"
0,0,0,0,11,7
-55.5,0,0,0,10,16
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-29.83,20,25,5,1,NA
-19.8,40,42,2,1,NA
-2.23,26,-27,-53,1,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
