"d18O.accept","D17O.accept","avg.D17O","avg.D17O.resid","n","SD"
0,0,0,0,12,6
-55.5,0,0,0,12,11
NA,NA,NA,NA,NA,NA
-2.27,12,15,3,4,9
NA,NA,NA,NA,NA,NA
-19.8,40,39,-1,6,4
-2.23,26,26,0,3,7
-50.55,NA,-2,NA,6,5
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
