"reactor.ID","IPL.num","User","Type.1","Type.2","sample.ID","group.num","rep.num","Date.Time","Data.File","IPL.ID","Name.full","flag.major","flag.analysis","primes","comments","version","d17O","d.17O","d17O.err","d18O","d.18O","d18O.err","CAP.17O","CAP17O.err","d33","d33.err","d34","d34.err","d35","d35.err","d36","d36.err","X33.mismatch.R2","X34.mismatch.R2","d.18O.prelim","test.d.18O.prelim","flag.d18O","flag","reactor.segment","d33.smow_ref","d34.smow_ref","d17O.slap","d18O.slap","dp17O.SMOWSLAP","dp18O.SMOWSLAP","D17O.SMOWSLAP","D17O.SMOWSLAP.per.meg","dp17O.SMOWSLAP.CO2norm","dp18O.SMOWSLAP.CO2norm","D17O.SMOWSLAP.per.meg.carbNorm","dp17O.SMOWSLAP.CO2norm.type","dp18O.SMOWSLAP.CO2norm.type","D17O.SMOWSLAP.per.meg.carbNorm.type"
16,2604,"nme","Water","WICO 2020","WICO 2020-OH-25-B1",2,"9","2020-11-19 16:47:15","Data_454","IPL-17O-2604","Data_454 IPL-17O-2604 WICO 2020-OH-25-B1-R16-9",0,0,2,"",2.4,-8.67941001607724,-8.71729580667827,0.00411867046960586,-16.4106778262597,-16.5468249675636,0.00448901855144227,0.0194277761953217,0.00384180966140543,-18.7859150906436,0.00407668065882091,-35.9802781792215,0.00439970454909421,-51.0530181227085,0.128956610792976,665.933943476769,0.10226313086667,0.000120982046574335,7.7744572687033e-05,-17.3104714923891,5.8871489105905,0,0,3,-8.32366325027056,-15.7915699055237,-8.94465303858464,-16.9441267575659,-8.98489660379397,-17.0893209360993,0.0382648504664829,38.2648504664829,-8.98489660379397,-17.0893209360993,38.2648504664829,"no correction","no correction","no correction"
16,2605,"nme","Water","WICO 2020","WICO 2020-OH-25-B1",2,"10","2020-11-19 19:04:54","Data_455","IPL-17O-2605","Data_455 IPL-17O-2605 WICO 2020-OH-25-B1-R16-10",0,0,0,"",2.4,-8.72477448117261,-8.76305861712428,0.00476585438330854,-16.4867794883807,-16.6241989697976,0.00133924309254534,0.0145184389288787,0.00501309960863665,-18.830817065399,0.0047172665379672,-36.0548657143788,0.00131259736601721,-51.4434681448044,0.163053620983715,831.066873819384,0.129076839247154,0.00246949416941266,0.00349234047606298,-17.3942498211834,0.083778328794299,0,0,3,-8.36904399492466,-15.8677194688781,-8.99341942945831,-17.0258341407919,-9.03410434065239,-17.17244009669,0.0329440303999107,32.9440303999107,-9.03410434065239,-17.17244009669,32.9440303999107,"no correction","no correction","no correction"
16,2606,"jrk","Water","Ty's Waters","NV-UNLV-2-23-2015",1,"1","2020-11-20 10:40:39","Data_456","IPL-17O-2606","Data_456 IPL-17O-2606 NV-UNLV-2-23-2015-R16-1",0,0,2,"",2.4,-11.1698399939341,-11.2326913863792,0.00375489882931879,-21.0972523999013,-21.3229799439479,0.00159869868927246,0.0258420240253215,0.00366223941713345,-21.2509551558291,0.00371661766734463,-40.5736081543677,0.00156689080591277,-57.7372360985477,0.157538760374916,550.421034923414,0.23321148038273,0.0102914260798315,0.0737349052737064,-22.4829368771024,5.088687055919,0,0,3,-10.8149869474944,-20.4810943845519,-11.6218428056919,-21.9759188897445,-11.6899042677723,-22.220986438334,0.0427765716680106,42.7765716680106,-11.6899042677723,-22.220986438334,42.7765716680106,"no correction","no correction","no correction"
16,2607,"jrk","Water","Ty's Waters","NV-UNLV-2-23-2015",1,"2","2020-11-20 12:29:03","Data_457","IPL-17O-2607","Data_457 IPL-17O-2607 NV-UNLV-2-23-2015-R16-2",0,0,0,"",2.4,-10.8438345340249,-10.9030577160974,0.00377286319994992,-20.4996060705719,-20.7126394783565,0.00164095257573202,0.0332159284748428,0.00380225471326297,-20.9282733188409,0.00373439889136921,-39.9878526615426,0.00160830400444171,-57.1928501913556,0.124845577026374,580.601383395528,0.1197274049657,0.0103261656387688,0.0129397955173117,-21.8218379924738,0.661098884628601,0,0,3,-10.4888644967861,-19.8830718742615,-11.271389876258,-21.3342493610744,-11.3353933845997,-21.5651139119268,0.0509867608976897,50.9867608976897,-11.3353933845997,-21.5651139119268,50.9867608976897,"no correction","no correction","no correction"
16,2608,"jrk","Water","Ty's Waters","NV-UNLV-10-18-2015",1,"1","2020-11-20 14:17:22","Data_458","IPL-17O-2608","Data_458 IPL-17O-2608 NV-UNLV-10-18-2015-R16-1",0,0,2,"Original analysis name ""Data_458 IPL-17O-2608 NV-UNLV-10-8-2015-R16-1"" But bottle was mislabeled - name changed to reflect actual collection date of  10/18/2015",2.4,-3.74803680706486,-3.75507852338312,0.00339421942101904,-7.06493072334701,-7.09000555479115,0.0013763135689539,-0.0115555904533895,0.00329593011250678,-13.9048171900078,0.00335961538257811,-26.8204750792385,0.00134893028418377,-39.0870662282294,0.141483381908875,826.934031439685,0.207763342802972,0.00581426630196631,0.00751442275251514,-7.07497584683867,14.7468621456351,0,0,3,-3.39052036141108,-6.43994023970973,-3.64347131079491,-6.90996299833511,-3.65012491879432,-6.93394734380491,0.0109992787346771,10.9992787346771,-3.65012491879432,-6.93394734380491,10.9992787346771,"no correction","no correction","no correction"
16,2609,"jrk","Water","Ty's Waters","NV-UNLV-10-18-2015",1,"2","2020-11-20 16:14:47","Data_459","IPL-17O-2609","Data_459 IPL-17O-2609 NV-UNLV-10-18-2015-R16-2",0,0,0,"Original analysis name ""Data_458 IPL-17O-2609 NV-UNLV-10-8-2015-R16-2"" But bottle was mislabeled - name changed to reflect actual collection date of  10/18/2015",2.4,-3.94731142336386,-3.95512294802128,0.00408921429733641,-7.4389037838893,-7.46671043964087,0.00111489238330485,-0.0126998358909051,0.00409317084268912,-14.1020602032702,0.00404752479198002,-27.1870075310098,0.00109271036293797,-39.7230330116958,0.113120491217115,726.242354047432,0.115819943585895,0.00854960339270999,0.0117819711291231,-7.48254654903954,0.407570702200871,0,0,3,-3.58986648969217,-6.81414869288866,-3.85768972622655,-7.31148327164236,-3.86514980319379,-7.33834316933633,0.00949539021578616,9.49539021578616,-3.86514980319379,-7.33834316933633,9.49539021578616,"no correction","no correction","no correction"
16,2610,"jrk","Water","Ty's Waters","NV-UNLV-8-27-2007",1,"1","2020-11-20 18:13:40","Data_460","IPL-17O-2610","Data_460 IPL-17O-2610 NV-UNLV-8-27-2007-R16-1",0,0,0,"",2.4,-3.73471326444876,-3.74170504186416,0.00405479724226461,-7.0457712410321,-7.07070993094201,0.00129759573090871,-0.00837019832677613,0.0040139050985036,-13.8916294807965,0.00401345861849493,-26.8016967960718,0.00127177862482402,-39.058580146457,0.156443632793195,676.649388489672,0.10542883122302,0.00205632954096454,0.00364422030195998,-7.05409955418584,0.4284469948537,0,0,3,-3.37719203748876,-6.42076869769981,-3.62914862263629,-6.88939221025656,-3.63574995882527,-6.91323363783237,0.0144374019502282,14.4374019502282,-3.63574995882527,-6.91323363783237,14.4374019502282,"no correction","no correction","no correction"
16,2611,"tehuth","Water","Ty's Waters","NV-UNLV-8-27-2007",1,"2","2020-11-22 08:32:00","Data_461","IPL-17O-2611","Data_461 IPL-17O-2611 NV-UNLV-8-27-2007-R16-2",0,0,1,"",2.4,-3.60918882736901,-3.61571793272074,0.00370363852332782,-6.79783268852433,-6.82104327116912,0.0018919552862702,-0.014207085543447,0.00380310268250307,-13.7673847642967,0.00366587995974347,-26.558691256027,0.00185431273769539,-39.026187781228,0.152084176708806,724.160670524146,0.48449189682082,0.00261616708134159,0.000991475266431533,-6.78398344967244,0.2701161045134,0,0,3,-3.25162255452494,-6.17267408339039,-3.49421098477481,-6.62319026720227,-3.5003299982188,-6.6452209212155,0.00834664818298636,8.34664818298636,-3.5003299982188,-6.6452209212155,8.34664818298636,"no correction","no correction","no correction"
16,2612,"jrk","Water","Ty's Waters","NV-UNLV-8-5-2017",1,"1","2020-11-23 11:04:11","Data_462","IPL-17O-2612","Data_462 IPL-17O-2612 NV-UNLV-8-5-2017-R16-1",0,0,0,"",2.4,-3.27210285099063,-3.27746816777742,0.00378876641716446,-6.16912537850625,-6.18823308584731,0.00118504454137709,-0.0100810984500409,0.00381738919273025,-13.4337353766115,0.0037501399754182,-25.9424927751703,0.00116146676602724,-38.7242430508027,0.14542908062138,599.523883158191,0.0851509635480575,0.0122954442402438,0.00738841583969788,-6.09936657174266,0.68461687792978,0,0,3,-2.91441561097694,-5.54357104146819,-3.1318466000623,-5.94817177634459,-3.1367610952713,-5.96593261478545,0.0132513253354163,13.2513253354163,-3.1367610952713,-5.96593261478545,13.2513253354163,"no correction","no correction","no correction"
16,2613,"jrk","Water","Ty's Waters","NV-UNLV-8-5-2017",1,"2","2020-11-23 13:03:27","Data_463","IPL-17O-2613","Data_463 IPL-17O-2613 NV-UNLV-8-5-2017-R16-2",0,0,0,"",2.4,-3.08827959052202,-3.09305834525413,0.00301529470131801,-5.81465949328615,-5.83163048113805,0.00136008447221201,-0.0139574512132383,0.00313901130701208,-13.2517861927368,0.00298455379720585,-25.5950793818349,0.0013330240833209,-38.4018869746165,0.132339919329779,629.475287603861,0.110521845329485,0.0424083353654892,0.037057464584977,-5.71358532941831,0.385781242324351,0,0,3,-2.73052638342264,-5.18888204215739,-2.93423825280569,-5.56759559552205,-2.93855156946669,-5.58315242550892,0.00935291120202075,9.35291120202075,-2.93855156946669,-5.58315242550892,9.35291120202075,"no correction","no correction","no correction"
