"d18O.accept","D17O.accept","avg.D17O","avg.D17O.resid","n","SD"
0,0,0,0,6,6
-55.5,0,0,0,3,17
NA,NA,NA,NA,NA,NA
-2.27,12,21,9,1,NA
NA,NA,NA,NA,NA,NA
-19.8,40,39,-1,1,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
