"reactor.ID","IPL.num","User","Type.1","Type.2","sample.ID","group.num","rep.num","Date.Time","Data.File","IPL.ID","Name.full","flag.major","flag.analysis","primes","comments","version","d17O","d.17O","d17O.err","d18O","d.18O","d18O.err","CAP.17O","CAP17O.err","d33","d33.err","d34","d34.err","d35","d35.err","d36","d36.err","33.mismatch.R2","34.mismatch.R2","d.18O.prelim"
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2426-2496",2425.5,,,,,0,,"1/00/1900 0:00",,"***New CoF3***",,,,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, NA, replicate.set, NA, project, NA, flag_normalize, NA, flag notes, NA, comments, NA, O2.yield, NA, O2.resid, NA, comments, NA",,,,,,,,,,,,,,,,,,,,
"2426-2496",2426,,"WaterStd","SMOW","SMOW",1,1,"2015-08-15 00:00:00",,"JHU-17O-2426",,,1,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW2-A2-12/02, replicate.set, 1, project, NA, flag_normalize, 1, flag notes, 1st analysis, comments, 4 ul injection, O2.yield, 408, O2.resid, NA, comments, 4 ul injection",,,,,,,,,,-18.2884714285714,0.0281505895778717,-34.9561857142857,0.0206946698011362,,,,,-18.2884714285714,-34.9561857142857,-34.9561857142857
"2426-2496",2427,,"WaterStd","SMOW","SMOW",1,2,"2015-08-15 00:00:00",,"JHU-17O-2427",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW2-A2-12/02, replicate.set, 1, project, NA, flag_normalize, 0, flag notes, NA, comments, 4 ul injection, O2.yield, 413, O2.resid, NA, comments, 4 ul injection",,,,,,,,,,-18.0585142857143,0.0216579087252665,-34.5215428571429,0.0103527434077279,,,,,-18.0552705312903,-34.5215428571429,-34.5215428571429
"2426-2496",2428,,"WaterStd","SMOW","SMOW",1,3,"2015-08-15 00:00:00",,"JHU-17O-2428",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW2-A2-12/02, replicate.set, 1, project, NA, flag_normalize, 0, flag notes, NA, comments, 4 ul injection, O2.yield, 431, O2.resid, NA, comments, 4 ul injection",,,,,,,,,,-17.9912714285714,0.0187685532775575,-34.4024142857143,0.0116774188843788,,,,,-17.9912714285714,-34.4024142857143,-34.4024142857143
"2426-2496",2429,,"CO2Std","Tank#2 CO2","Tank#2 CO2",1,1,"2015-08-16 00:00:00",,"JHU-17O-2429",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, JHU-CDW-806, CDW.num, 806, sample.descrip, Tank #2 CO2, replicate.set, 1, project, NA, flag_normalize, 1, flag notes, 1st analysis, comments, NA, O2.yield, 452, O2.resid, NA, comments, NA",,,,,,,,,,-4.59454285714286,0.0204242578949397,-9.04707142857143,0.00849265911238476,,,,,-4.59454285714286,-9.04707142857143,-9.04707142857143
"2426-2496",2430,,"CO2Std","Tank#2 CO2","Tank#2 CO2",1,2,"2015-08-16 00:00:00",,"JHU-17O-2430",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, JHU-CDW-807, CDW.num, 807, sample.descrip, Tank #2 CO2, replicate.set, 1, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 393, O2.resid, NA, comments, NA",,,,,,,,,,-3.29565714285714,0.0209256002385025,-6.55062857142857,0.0114146758174099,,,,,-3.29611232951436,-6.55062857142857,-6.55062857142857
"2426-2496",2431,,"CO2Std","Tank#2 CO2","Tank#2 CO2",1,3,"2015-08-16 00:00:00",,"JHU-17O-2431",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, JHU-CDW-808, CDW.num, 808, sample.descrip, Tank #2 CO2, replicate.set, 1, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 405, O2.resid, NA, comments, NA",,,,,,,,,,-3.00141428571429,0.0208476133254255,-6.01311428571428,0.0102512535212902,,,,,-3.00141428571429,-6.01311428571428,-6.01311428571428
"2426-2496",2432,,"fossil eggshell","dinosaur","L100509-D2C",0,1,"2015-08-16 00:00:00",,"JHU-17O-2432",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, JHU-CDW-809, CDW.num, 809, sample.descrip, L100509-D2C, replicate.set, 1, project, dinosaurs, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 420, O2.resid, NA, comments, NA",,,,,,,,,,-2.07854285714286,0.0165158559864393,-4.07182857142857,0.0103447409148936,,,,,-2.07854285714286,-4.07182857142857,-4.07182857142857
"2426-2496",2433,,"fossil eggshell","dinosaur","L100509-D2C",0,2,"2015-08-16 00:00:00",,"JHU-17O-2433",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, JHU-CDW-810, CDW.num, 810, sample.descrip, L100509-D2C, replicate.set, 1, project, dinosaurs, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 426, O2.resid, NA, comments, NA",,,,,,,,,,-1.53844285714286,0.0210655538008337,-3.01934285714286,0.0108158307409545,,,,,-1.53844285714286,-3.01934285714286,-3.01934285714286
"2426-2496",2434,,"fossil eggshell","dinosaur","L110816-D1",0,1,"2015-08-17 00:00:00",,"JHU-17O-2434",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, JHU-CDW-811, CDW.num, 811, sample.descrip, L110816-D1, replicate.set, 1, project, dinosaurs, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 437, O2.resid, NA, comments, NA",,,,,,,,,,-2.45488571428571,0.0187775250002383,-4.70774285714286,0.0117518863293574,,,,,-2.45488571428571,-4.70774285714286,-4.70774285714286
"2426-2496",2435,,"fossil eggshell","dinosaur","L110816-D1",0,2,"2015-08-17 00:00:00",,"JHU-17O-2435",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, JHU-CDW-812, CDW.num, 812, sample.descrip, L110816-D1, replicate.set, 1, project, dinosaurs, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 389, O2.resid, NA, comments, NA",,,,,,,,,,-3.268,0.0217195564051106,-6.23747142857143,0.00907572239879786,,,,,-3.268,-6.23747142857143,-6.23747142857143
"2426-2496",2436,,"fossil eggshell","dinosaur","L120630-D1#",0,1,"2015-08-17 00:00:00",,"JHU-17O-2436",,,0,,"session.name, Aug_2015_2, session.numeric, 2015_08_2, Reduction.ID, JHU-CDW-813, CDW.num, 813, sample.descrip, L120630-D1#, replicate.set, 1, project, dinosaurs, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 440, O2.resid, NA, comments, NA",,,,,,,,,,-2.68234285714286,0.0223955777947769,-5.23622857142857,0.0094916766414495,,,,,-2.68234285714286,-5.23622857142857,-5.23622857142857
