"reactor.ID","IPL.num","User","Type.1","Type.2","sample.ID","group.num","rep.num","Date.Time","Data.File","IPL.ID","Name.full","flag.major","flag.analysis","primes","comments","version","d17O","d.17O","d17O.err","d18O","d.18O","d18O.err","CAP.17O","CAP17O.err","d33","d33.err","d34","d34.err","d35","d35.err","d36","d36.err","33.mismatch.R2","34.mismatch.R2","d.18O.prelim"
"848-880",848,,"WaterStd","USGS45","USGS45",1,1,"2012-02-26 00:00:00",,"JHU-17O-848",,,1,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, USGS45-012113, replicate.set, NA, project, NA, flag_normalize, 1, flag notes, start of run, priming reactor, comments, low 28peak (flushed v6), O2.yield, 286, O2.resid, 79, comments, low 28peak (flushed v6)",,,,,,,,,,-19.0067391304348,0.0208310092480312,-36.3639565217391,0.0113350507700271,,,,,-19.0103405800119,-36.3639565217391,-36.3639565217391
"848-880",849,,"WaterStd","USGS45","USGS45",1,2,"2012-02-26 00:00:00",,"JHU-17O-849",,,1,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, USGS45-012113, replicate.set, NA, project, NA, flag_normalize, 1, flag notes, start of run, priming reactor, comments, low 28peak (flushed v6), O2.yield, 356, O2.resid, 90, comments, low 28peak (flushed v6)",,,,,,,,,,-18.9763623188406,0.0216760717996033,-36.288115942029,0.011530695902528,,,,,-18.9755705500221,-36.287812532764,-36.288115942029
"848-880",850,,"WaterStd","SMOW","SMOW",1,1,"2012-02-26 00:00:00",,"JHU-17O-850",,,1,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW-2-201, replicate.set, NA, project, NA, flag_normalize, 1, flag notes, start of run, priming reactor, comments, He leak @ LP,low 28peak (flushed v6), O2.yield, 286, O2.resid, 95, comments, He leak @ LP,low 28peak (flushed v6)",,,,,,,,,,-18.4080869565217,0.018084555590203,-35.2287101449275,0.0121001962177518,,,,,-18.4080869565217,-35.2274917471593,-35.2287101449275
"848-880",851,,"WaterStd","SMOW","SMOW",1,2,"2012-02-26 00:00:00",,"JHU-17O-851",,,1,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, VSMOW-2-201, replicate.set, NA, project, NA, flag_normalize, 1, flag notes, start of run, priming reactor, comments, He leak @ LP,low 28peak (flushed v6), O2.yield, 365, O2.resid, 73, comments, He leak @ LP,low 28peak (flushed v6)",,,,,,,,,,-17.9605217391304,0.021190736527502,-34.3578985507246,0.00929760394107966,,,,,-17.9630612203421,-34.359660048788,-34.3578985507246
"848-880",852,,"Water","leaf water","Mpala leaf",1,1,"2012-02-26 00:00:00",,"JHU-17O-852",,,0,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, 97, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, He leak @ LP,low 28peak (flushed v6), O2.yield, 336, O2.resid, 89, comments, He leak @ LP,low 28peak (flushed v6)",,,,,,,,,,-13.6565942028986,0.0250254686978378,-26.1280434782609,0.0121066763090948,,,,,-13.6576191992756,-26.1285387790018,-26.1280434782609
"848-880",853,,"Water","leaf water","Mpala leaf",1,2,"2013-02-27 00:00:00",,"JHU-17O-853",,,0,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, 58, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, 26000 28peak (flushed v6 last nigh), O2.yield, 338, O2.resid, 60, comments, 26000 28peak (flushed v6 last nigh)",,,,,,,,,,-10.717768115942,0.0222010498741787,-20.5124347826087,0.00830215822554845,,,,,-10.7204818728681,-20.5135326908298,-20.5124347826087
"848-880",854,,"Water","leaf water","Mpala leaf",1,3,"2013-02-27 00:00:00",,"JHU-17O-854",,,0,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, 64, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, 26000 28peak (flushed v6 last nigh), O2.yield, 345, O2.resid, 80, comments, 26000 28peak (flushed v6 last nigh)",,,,,,,,,,-12.491768115942,0.0304250017775321,-23.8893043478261,0.016884821192443,,,,,-12.4821170070544,-23.8835084417395,-23.8893043478261
"848-880",855,,"Water","leaf water","Mpala leaf",1,4,"2013-02-27 00:00:00",,"JHU-17O-855",,,0,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, 58, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, 26000 28peak (flushed v6 last nigh), O2.yield, 369, O2.resid, 89, comments, 26000 28peak (flushed v6 last nigh)",,,,,,,,,,-10.175347826087,0.020299106099528,-19.5018985507246,0.0100778512642333,,,,,-10.175347826087,-19.5019947732261,-19.5018985507246
"848-880",856,,"Water","river","Mpala surface",1,1,"2013-02-27 00:00:00",,"JHU-17O-856",,,0,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, W116, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, 11100 28peak (flushed v6 last nigh), O2.yield, 320, O2.resid, 90, comments, 11100 28peak (flushed v6 last nigh)",,,,,,,,,,-16.7982463768116,0.0219889048205876,-32.1789275362319,0.0106830250735893,,,,,-16.7976772260696,-32.1787932261276,-32.1789275362319
"848-880",857,,"Water","river","Mpala surface",1,2,"2013-02-27 00:00:00",,"JHU-17O-857",,,0,,"session.name, Feb_2013, session.numeric, 2013_02, Reduction.ID, NA, CDW.num, NA, sample.descrip, W78, replicate.set, NA, project, Mpala, flag_normalize, 0, flag notes, NA, comments, 11800 28peak (flushed v6 last nigh), O2.yield, 337, O2.resid, 93, comments, 11800 28peak (flushed v6 last nigh)",,,,,,,,,,-17.3092463768116,0.0176422002405174,-33.1279710144928,0.0118022567813172,,,,,-17.3074891905524,-33.1266102574911,-33.1279710144928
