"reactor.ID","IPL.num","User","Type.1","Type.2","sample.ID","group.num","rep.num","Date.Time","Data.File","IPL.ID","Name.full","flag.major","flag.analysis","primes","comments","version","d17O","d.17O","d17O.err","d18O","d.18O","d18O.err","CAP.17O","CAP17O.err","d33","d33.err","d34","d34.err","d35","d35.err","d36","d36.err","33.mismatch.R2","34.mismatch.R2","d.18O.prelim"
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2755-2806",2082,,"CarbonateStd","102-GC-AZ01","102-GC-AZ01",1,1,"2016-04-26 00:00:00",,"JHU-17O-2802",,,0,,"session.name, Apr_2016_1, session.numeric, 2016_04_1, Reduction.ID, JHU-CDW-1053, CDW.num, 1053, sample.descrip, 102-GC-AZ01, replicate.set, 1, project, NA, flag_normalize, 0, flag notes, NA, comments, picked up ~20 mbar between reduction and f-line, O2.yield, 339, O2.resid, NA, comments, picked up ~20 mbar between reduction and f-line",,,,,,,,,,-6.68265714285714,0.0495372457485891,-12.9640142857143,0.0244851287946602,,,,,-6.67373158630605,-12.9692276788291,-12.9640142857143
"2755-2806",2754.5,,,,,0,,"1/00/1900 0:00",,"***New CoF3, NEW SESSION***",,,,,"session.name, Apr_2016_1, session.numeric, 2016_04_1, Reduction.ID, NA, CDW.num, NA, sample.descrip, NA, replicate.set, NA, project, NA, flag_normalize, NA, flag notes, NA, comments, NA, O2.yield, NA, O2.resid, NA, comments, NA",,,,,,,,,,,,,,,,,,,,
"2755-2806",2755,,"WaterStd","SMOW","SMOW",1,1,"2016-04-13 00:00:00",,"JHU-17O-2755",,,1,,"session.name, Apr_2016_1, session.numeric, 2016_04_1, Reduction.ID, injection, CDW.num, NA, sample.descrip, VSMOW2-A, replicate.set, 1, project, NA, flag_normalize, 1, flag notes, 1st analysis, comments, NA, O2.yield, 320, O2.resid, NA, comments, NA",,,,,,,,,,-19.0225,0.0386795643156973,-36.3246714285714,0.0320021382567175,,,,,-19.0225,-36.3246714285714,-36.3246714285714
"2755-2806",2756,,"WaterStd","SMOW","SMOW",1,2,"2016-04-13 00:00:00",,"JHU-17O-2756",,,0,,"session.name, Apr_2016_1, session.numeric, 2016_04_1, Reduction.ID, injection, CDW.num, NA, sample.descrip, VSMOW2-A, replicate.set, 1, project, NA, flag_normalize, 1, flag notes, reactor conditioning, based on D17O values, comments, revaluate criteria for exclude, O2.yield, 328, O2.resid, NA, comments, revaluate criteria for exclude",,,,,,,,,,-18.4460714285714,0.04392692265754,-35.2511428571429,0.018848969305836,,,,,-18.4413590392721,-35.2528662117115,-35.2511428571429
"2755-2806",2757,,"WaterStd","SMOW","SMOW",1,3,"2016-04-13 00:00:00",,"JHU-17O-2757",,,0,,"session.name, Apr_2016_1, session.numeric, 2016_04_1, Reduction.ID, injection, CDW.num, NA, sample.descrip, VSMOW2-A, replicate.set, 1, project, NA, flag_normalize, 1, flag notes, reactor conditioning, based on D17O values, comments, revaluate criteria for exclude, O2.yield, 324, O2.resid, NA, comments, revaluate criteria for exclude",,,,,,,,,,-18.5459,0.039318156000814,-35.4282857142857,0.0161551740328949,,,,,-18.5354101141125,-35.4318185233192,-35.4282857142857
"2755-2806",2758,,"WaterStd","SMOW","SMOW",1,4,"2016-04-14 00:00:00",,"JHU-17O-2758",,,0,,"session.name, Apr_2016_1, session.numeric, 2016_04_1, Reduction.ID, injection, CDW.num, NA, sample.descrip, VSMOW2-A, replicate.set, 1, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 301, O2.resid, NA, comments, NA",,,,,,,,,,-18.6576142857143,0.0345728773886653,-35.6047571428571,0.0274006430233898,,,,,-18.6576142857143,-35.6047571428571,-35.6047571428571
"2755-2806",2759,,"CarbonateStd","NBS-19","NBS-19",1,1,"2016-04-14 00:00:00",,"JHU-17O-2759",,,0,,"session.name, Apr_2016_1, session.numeric, 2016_04_1, Reduction.ID, JHU-CDW-1016, CDW.num, 1016, sample.descrip, NBS-19, replicate.set, 1, project, NA, flag_normalize, 1, flag notes, 1st analysis, comments, repeat CDW #, data entry error?, O2.yield, 181, O2.resid, NA, comments, repeat CDW #, data entry error?",,,,,,,,,,-12.6182,0.032535198330958,-24.2183857142857,0.0130753588995471,,,,,-12.6182,-24.2183857142857,-24.2183857142857
"2755-2806",2760,,"CarbonateStd","NBS-19","NBS-19",1,2,"2016-04-14 00:00:00",,"JHU-17O-2760",,,0,,"session.name, Apr_2016_1, session.numeric, 2016_04_1, Reduction.ID, JHU-CDW-1016, CDW.num, 1016, sample.descrip, NBS-19, replicate.set, 1, project, NA, flag_normalize, 0, flag notes, NA, comments, repeat CDW #, data entry error?, O2.yield, 283, O2.resid, NA, comments, repeat CDW #, data entry error?",,,,,,,,,,-3.44621428571429,0.0469951871902604,-6.81561428571429,0.0168448098548965,,,,,-3.43725097797261,-6.81916358740707,-6.81561428571429
"2755-2806",2761,,"CarbonateStd","NBS-19","NBS-19",1,3,"2016-04-14 00:00:00",,"JHU-17O-2761",,,0,,"session.name, Apr_2016_1, session.numeric, 2016_04_1, Reduction.ID, JHU-CDW-1018, CDW.num, 1018, sample.descrip, NBS-19, replicate.set, 1, project, NA, flag_normalize, 0, flag notes, NA, comments, NA, O2.yield, 313, O2.resid, NA, comments, NA",,,,,,,,,,-3.27045714285714,0.0453762645335948,-6.47394285714286,0.0172684563850197,,,,,-3.26424205439135,-6.47705935161622,-6.47394285714286
