"reactor.ID","IPL.num","User","Type.1","Type.2","sample.ID","group.num","rep.num","Date.Time","Data.File","IPL.ID","Name.full","flag.major","flag.analysis","primes","comments","version","d17O","d.17O","d17O.err","d18O","d.18O","d18O.err","CAP.17O","CAP17O.err","d33","d33.err","d34","d34.err","d35","d35.err","d36","d36.err","X33.mismatch.R2","X34.mismatch.R2","d.18O.prelim","test.d.18O.prelim","flag.d18O","flag","reactor.segment","d33.smow_ref","d34.smow_ref","d17O.slap","d18O.slap","dp17O.SMOWSLAP","dp18O.SMOWSLAP","D17O.SMOWSLAP","D17O.SMOWSLAP.per.meg","dp17O.SMOWSLAP.CO2norm","dp18O.SMOWSLAP.CO2norm","D17O.SMOWSLAP.per.meg.carbNorm","dp17O.SMOWSLAP.CO2norm.type","dp18O.SMOWSLAP.CO2norm.type","D17O.SMOWSLAP.per.meg.carbNorm.type"
27,4843,"ksa","Water","CZ17O","IPL22W-2002",1,"2","2023-06-09 16:24:11","Data_2686","IPL-17O-4843","Data_2686 IPL-17O-4843 IPL22W-2002-R27-2",0,0,0,"",2.5,-4.05704017198042,-4.06529267429237,0.0044415933999349,-7.66774975117172,-7.69729811387646,0.00115690789162577,-0.00111927016559226,0.00440096651750029,-14.2106702682177,0.00439631139259212,-27.4113003539858,0.00113388992612546,-41.2392940592823,0.147732975601436,206.49272022087,0.0796027074123394,0.010962393966829,0.0145065420554894,-7.46731396440225,0.0606805052891,0,0,1,-3.80431019098149,-7.23761856255334,-3.88459683188213,-7.38057449447528,-3.89216147490238,-7.40794569435629,0.0192338517177393,19.2338517177393,-3.89216147490238,-7.40794569435629,19.2338517177393,"no correction","no correction","no correction"
27,4844,"ksa","Water","CZ17O","IPL21W-2064",1,"1","2023-06-12 10:22:18","Data_2687","IPL-17O-4844","Data_2687 IPL-17O-4844 IPL21W-2064-R27-1",0,0,0,"",2.5,-4.35284212672697,-4.36234373792936,0.00470093465623921,-8.23411917083948,-8.26820713535157,0.00434644577537854,0.0032696295362705,0.00384926601852787,-14.5034565245243,0.00465300866696953,-27.9664012259526,0.0042599684165243,-43.3262215697872,0.174980861400709,286.111482436495,0.132347092074009,0.0128938214915593,0.021230610871402,-8.0475329452234,0.58021898082115,0,0,1,-4.10018720828242,-7.80423347777126,-4.18671807498124,-7.95838106929032,-4.19550691861915,-7.99021801008488,0.0233281907056693,23.3281907056693,-4.19550691861915,-7.99021801008488,23.3281907056693,"no correction","no correction","no correction"
27,4845,"ksa","Water","CZ17O","IPL21W-2064",1,"2","2023-06-12 12:25:03","Data_2688","IPL-17O-4845","Data_2688 IPL-17O-4845 IPL21W-2064-R27-2",0,0,0,"",2.5,-4.2943555962572,-4.30360318885995,0.00430306550804308,-8.10587022262498,-8.13890145736583,0.00158743799579716,-0.00626321937079159,0.0041380936535918,-14.4455662637407,0.00425919579139197,-27.8407039327893,0.00155585415642125,-42.6706460298716,0.152322601377039,198.854642120098,0.0689494800016574,0.042917782322517,0.0473747699117335,-7.916118407947,0.131414537276401,0,0,1,-4.04168583630038,-7.67592893943303,-4.12698208268468,-7.82754228647796,-4.13552157622941,-7.8583383056295,0.0136810491429671,13.6810491429671,-4.13552157622941,-7.8583383056295,13.6810491429671,"no correction","no correction","no correction"
27,4846,"ksa","WaterStd","USGS45","USGS45",2,"3","2023-06-12 14:27:03","Data_2689","IPL-17O-4846","Data_2689 IPL-17O-4846 USGS45-2022-11-3-R27-3",0,0,2,"",2.5,-1.37977734415458,-1.38073057224602,0.00484401219102768,-2.59152239555981,-2.59488624631635,0.00149396051940009,-0.010630634190989,0.00459493692750749,-11.5607021123969,0.00479462752749452,-22.4360701710867,0.00146423651808196,-35.0772538840904,0.179779060410774,196.311729681969,0.0715965162354099,0.00108525194053594,0.00223299175125562,-2.28193219957138,5.63418620837562,0,0,1,-1.12636798229682,-2.15919089176919,-1.1501389939065,-2.20183877980895,-1.15080091133917,-2.20426639094193,0.0130517430781651,13.0517430781651,-1.15080091133917,-2.20426639094193,13.0517430781651,"no correction","no correction","no correction"
27,4847,"ksa","WaterStd","USGS45","USGS45",2,"4","2023-06-12 16:27:18","Data_2690","IPL-17O-4847","Data_2690 IPL-17O-4847 USGS45-2022-11-3-R27-4",0,0,0,"",2.5,-1.37426461507909,-1.37521014787281,0.00432128723989811,-2.58555826466111,-2.58890661863239,0.00113887684388224,-0.0082674532349121,0.00438425924381684,-11.5552455855479,0.00427723175284412,-22.4302247031864,0.0011162176260724,-34.8030501409584,0.142302394119923,223.990773152213,0.0678129129904692,0.0834896330574919,0.079543890042146,-2.27585560847097,0.00607659110041014,0,0,1,-1.12085385431393,-2.15322417568931,-1.14450849507291,-2.19575421039784,-1.1451639450803,-2.19816841331899,0.0154689771521264,15.4689771521264,-1.1451639450803,-2.19816841331899,15.4689771521264,"no correction","no correction","no correction"
27,4848,"ksa","Water","CZ17O","IPL23W-2082",1,"1","2023-06-13 10:12:29","Data_2691","IPL-17O-4848","Data_2691 IPL-17O-4848 IPL23W-2082-R27-1",0,0,0,"",2.5,-1.06631531759774,-1.06688475007005,0.00512775036917839,-1.99004711870727,-1.99203004056582,0.00274117229650777,-0.0150928886512935,0.00516453801066225,-11.2504358285635,0.0050754729973061,-21.8465619118958,0.00268663363374258,-34.3741123210567,0.129576060057012,230.811978842632,0.0986307616346153,0.0149233086692821,0.014305353769272,-1.66930128420152,0.60655432426945,0,0,1,-0.812826411774825,-1.55745490256387,-0.829980402632728,-1.58821742688014,-0.83032502706797,-1.58947998116183,0.00892040298547792,8.92040298547792,-0.83032502706797,-1.58947998116183,8.92040298547792,"no correction","no correction","no correction"
27,4849,"ksa","Water","CZ17O","IPL23W-2082",1,"2","2023-06-13 12:10:37","Data_2692","IPL-17O-4849","Data_2692 IPL-17O-4849 IPL23W-2082-R27-2",0,0,0,"",2.5,-0.920822047682654,-0.921246469454558,0.00323707996735584,-1.71953853770904,-1.72101866159152,0.00102400642595093,-0.0125486161342357,0.00319380710319684,-11.1064258613111,0.00320407796432298,-21.5814353991072,0.0010036326824966,-33.736678426306,0.140038515797082,237.465052532548,0.082451381089988,0.0318838944021122,0.029320405998921,-1.39389785368718,0.27540343051434,0,0,1,-0.667296221561253,-1.28682906831956,-0.681378924975356,-1.31224624761631,-0.681611169098522,-1.31310799669063,0.0117098531541286,11.7098531541286,-0.681611169098522,-1.31310799669063,11.7098531541286,"no correction","no correction","no correction"
27,4850,"ksa","Water","CZ17O","IPL23W-2077",1,"1","2023-06-13 14:01:03","Data_2693","IPL-17O-4850","Data_2693 IPL-17O-4850 IPL23W-2077-R27-1",0,0,0,"",2.5,0.468658636867231,0.468548457864238,0.00449049896986633,0.934357533787938,0.933921261414751,0.00128397880879682,-0.0245619681627507,0.00450941314701063,-9.73111092065006,0.00444471837064981,-18.9803415330903,0.00125843262647746,-30.0955968505067,0.1083059582903,198.63762274569,0.0835021320164414,1.41766412959449e-05,0.000723053693110303,1.30400579352215,2.69790364720933,0,0,1,0.722537056903283,1.36821734719916,0.737785569856438,1.39524209080096,0.737513539874582,1.39426964498149,0.00133916732435435,1.33916732435435,0.737513539874582,1.39426964498149,1.33916732435435,"no correction","no correction","no correction"
27,4851,"ksa","Water","CZ17O","IPL23W-2077",1,"2","2023-06-13 16:35:25","Data_2694","IPL-17O-4851","Data_2694 IPL-17O-4851 IPL23W-2077-R27-2",0,0,0,"",2.5,0.493724198554885,0.493602012235422,0.00420604865058844,0.990940680878882,0.990449974086209,0.0015898481040881,-0.0293555740820966,0.00400499390173015,-9.70630090215292,0.00416316801998407,-18.9248841704607,0.00155821631293599,-29.6389139014215,0.119876156050033,201.902993610255,0.0651809872035675,0.0465165002163497,0.0433481275551195,1.36144804293246,0.05744224941031,0,0,1,0.747608979215109,1.42482502052754,0.763386613171096,1.45296786708332,0.763095381815838,1.45191333062013,-0.00351485675159291,-3.51485675159291,0.763095381815838,1.45191333062013,-3.51485675159291,"no correction","no correction","no correction"
27,4852,"ksa","Water","CZ17O","JOR-CSAND-4-10-Sep22sw",1,"1","2023-06-14 10:10:09","Data_2695","IPL-17O-4852","Data_2695 IPL-17O-4852 JOR-CSAND-4-10-Sep22sw-R27-1",0,0,0,"Forgot to write IPL number in sample queue so was run without IPL number. Should be IPL-17O-4852",2.5,1.35390916652482,1.35299306390616,0.00450127336687654,2.68306271344356,2.67946963196348,0.00220248883834948,-0.061766901770557,0.00459621998169533,-8.8548855126944,0.00445538292277162,-17.2664287822762,0.00215866788037764,-26.2822356050031,0.122341211334543,242.741414190047,0.0986050846606814,0.0148798441204533,0.0141968256378447,3.07773857004846,1.716290527116,0,0,1,1.60801222728679,3.11768051152916,1.64194791963966,3.17926028657651,1.64060139689958,3.17421712478053,-0.0353852449845433,-35.3852449845433,1.64060139689958,3.17421712478053,-35.3852449845433,"no correction","no correction","no correction"
